Date,Policy #,Queue
"Wednesday, March 9, 2016",VF52941890,Docattach
"Wednesday, March 9, 2016",VF52952050,Docattach
"Wednesday, March 9, 2016",VF52936600,Docattach
"Wednesday, March 9, 2016",VF52926590,Docattach
"Wednesday, March 9, 2016",VF52920850,Docattach
"Wednesday, March 9, 2016",VF52940090,Docattach
"Wednesday, March 9, 2016",VF52935030,Docattach
"Wednesday, March 9, 2016",VF52952270,Docattach
"Wednesday, March 9, 2016",VF52951700,Docattach
"Thursday, March 10, 2016",VF52941850,Docattach
"Thursday, March 10, 2016",VF52938520,Docattach
"Thursday, March 10, 2016",VF52900900,Docattach
"Thursday, March 10, 2016",VF52933920,Docattach
"Thursday, March 10, 2016",VF52900900,Docattach
"Thursday, March 10, 2016",VF52900900,Docattach
"Thursday, March 10, 2016",VF52912620,Docattach
"Thursday, March 10, 2016",VF52957630,Docattach
"Thursday, March 10, 2016",VF52954490,Docattach
"Thursday, March 10, 2016",VF52930630,Docattach
"Thursday, March 10, 2016",VF52939760,Docattach
"Thursday, March 10, 2016",VF52943750,Docattach
"Thursday, March 10, 2016",VF52945240,Docattach
"Thursday, March 10, 2016",VF52945250,Docattach
"Thursday, March 10, 2016",VF52904230,Docattach
"Thursday, March 10, 2016",VF52902230,Docattach
"Thursday, March 10, 2016",VF52904230,Docattach
"Thursday, March 10, 2016",VF52957690,Docattach
"Thursday, March 10, 2016",VF52904230,Docattach
"Thursday, March 10, 2016",VF52939400,Docattach
"Thursday, March 10, 2016",VF52960230,Docattach
"Friday, March 11, 2016",VF52945400,Docattach
"Friday, March 11, 2016",VF52938250,Docattach
"Friday, March 11, 2016",VF52948670,Docattach
"Friday, March 11, 2016",VF52942320,Docattach
"Friday, March 11, 2016",VF52950520,Docattach
"Friday, March 11, 2016",VF52926830,Docattach
"Friday, March 11, 2016",VF52965140,Docattach
"Friday, March 11, 2016",VF52965140,Docattach
"Friday, March 11, 2016",VF52943580,Docattach
"Friday, March 11, 2016",VF52935830,Docattach
"Friday, March 11, 2016",VF52935820,Docattach
"Friday, March 11, 2016",VF52911170,Docattach
"Friday, March 11, 2016",VF52957310,Docattach
"Friday, March 11, 2016",VF52947730,Docattach
"Friday, March 11, 2016",VF52960470,Docattach
"Friday, March 11, 2016",VF52948670,Docattach
"Friday, March 11, 2016",VF52920680,Docattach
"Friday, March 11, 2016",VF52920690,Docattach
"Friday, March 11, 2016",VF52950870,Docattach
"Friday, March 11, 2016",VF52944990,Docattach
"Friday, March 11, 2016",VF52944100,Docattach
"Friday, March 11, 2016",VF52946970,Docattach
"Friday, March 11, 2016",VF52932930,Docattach
"Friday, March 11, 2016",VF52941450,Docattach
"Friday, March 11, 2016",VF52941470,Docattach
"Friday, March 11, 2016",VF52958460,Docattach
"Friday, March 11, 2016",VF52934520,Docattach
"Monday, March 14, 2016",VF52937780,Docattach
"Monday, March 14, 2016",VF52939380,Docattach
"Monday, March 14, 2016",VF52950870,Docattach
"Monday, March 14, 2016",VF52948650,Docattach
"Monday, March 14, 2016",VF52909190,Docattach
"Monday, March 14, 2016",VF52949240,Docattach
"Monday, March 14, 2016",VF52939200,Docattach
"Monday, March 14, 2016",VF52947010,Docattach
"Monday, March 14, 2016",VF52947010,Docattach
"Monday, March 14, 2016",VF52947010,Docattach
"Monday, March 14, 2016",VF52943580,Docattach
"Monday, March 14, 2016",VF52917530,Docattach
"Monday, March 14, 2016",VF52917530,Docattach
"Monday, March 14, 2016",VF52935550,Docattach
"Monday, March 14, 2016",VF52942490,Docattach
"Monday, March 14, 2016",VF52947730,Docattach
"Monday, March 14, 2016",VF52905420,Docattach
"Monday, March 14, 2016",VF52944990,Docattach
"Monday, March 14, 2016",VF52935220,Docattach
"Monday, March 14, 2016",VF52917530,Docattach
"Monday, March 14, 2016",VF52965330,Docattach
"Monday, March 14, 2016",VF52947260,Docattach
"Monday, March 14, 2016",VF52951370,Docattach
"Monday, March 14, 2016",VF52960520,Docattach
"Monday, March 14, 2016",VF52945430,Docattach
"Monday, March 14, 2016",VF52960300,Docattach
"Monday, March 14, 2016",VF52949240,Docattach
"Monday, March 14, 2016",VF52900900,Docattach
"Monday, March 14, 2016",VF52957310,Docattach
"Monday, March 14, 2016",VF52945300,Docattach
"Monday, March 14, 2016",VF52904230,Docattach
"Tuesday, March 15, 2016",VF52950860,Docattach
"Tuesday, March 15, 2016",VF52947260,Docattach
"Tuesday, March 15, 2016",VF52951810,Docattach
"Tuesday, March 15, 2016",VF52958630,Docattach
"Tuesday, March 15, 2016",VF52960300,Docattach
"Tuesday, March 15, 2016",VF52912280,Docattach
"Tuesday, March 15, 2016",VF52957140,Docattach
"Tuesday, March 15, 2016",VF52959340,Docattach
"Tuesday, March 15, 2016",VF52950870,Docattach
"Tuesday, March 15, 2016",VF52950500,Docattach
"Tuesday, March 15, 2016",VF52937780,Docattach
"Tuesday, March 15, 2016",VF52917530,Docattach
"Tuesday, March 15, 2016",VF52958050,Docattach
"Tuesday, March 15, 2016",VF52945240,Docattach
"Tuesday, March 15, 2016",VF52929200,Docattach
"Tuesday, March 15, 2016",VF52958050,Docattach
"Tuesday, March 15, 2016",VF52880220,Docattach
"Tuesday, March 15, 2016",VF52950870,Docattach
"Tuesday, March 15, 2016",VF52947290,Docattach
"Tuesday, March 15, 2016",VF52935840,Docattach
"Tuesday, March 15, 2016",VF52947290,Docattach
"Tuesday, March 15, 2016",VF52947290,Docattach
"Tuesday, March 15, 2016",VF52932960,Docattach
"Tuesday, March 15, 2016",VF52935840,Docattach
"Tuesday, March 15, 2016",VF52935840,Docattach
"Tuesday, March 15, 2016",VF52943920,Docattach
"Tuesday, March 15, 2016",VF52900560,Docattach
"Tuesday, March 15, 2016",VF52909820,Docattach
"Tuesday, March 15, 2016",VF52906800,Docattach
"Tuesday, March 15, 2016",VF52951980,Docattach
"Tuesday, March 15, 2016",VF52912140,Docattach
"Tuesday, March 15, 2016",VF52906800,Docattach
"Wednesday, March 16, 2016",VF52919630,Docattach
"Wednesday, March 16, 2016",VF76046090,Docattach
"Wednesday, March 16, 2016",VF52945260,Docattach
"Wednesday, March 16, 2016",VF52907390,Docattach
"Wednesday, March 16, 2016",VF52935030 ,Docattach
"Wednesday, March 16, 2016",VF52935020,Docattach
"Wednesday, March 16, 2016",VF52919630,Docattach
"Wednesday, March 16, 2016",VF52880220,Docattach
"Wednesday, March 16, 2016",VF52945690,Docattach
"Wednesday, March 16, 2016",VF52947290,Docattach
"Wednesday, March 16, 2016",VF52935840,Docattach
"Wednesday, March 16, 2016",VF52950700,Docattach
"Wednesday, March 16, 2016",VF52905690,Docattach
"Wednesday, March 16, 2016",VF52887280,Docattach
"Wednesday, March 16, 2016",VF52906800,Docattach
"Wednesday, March 16, 2016",VF52947790,Docattach
"Wednesday, March 16, 2016",VF52929140,Docattach
"Thursday, March 17, 2016",VF52947290,Docattach
"Thursday, March 17, 2016",VF52947290,Docattach
"Thursday, March 17, 2016",VF52922080,Docattach
"Thursday, March 17, 2016",VF52945470,Docattach
"Thursday, March 17, 2016",VF52929200,Docattach
"Thursday, March 17, 2016",VF52963710,Docattach
"Thursday, March 17, 2016",VF52954490,Docattach
"Thursday, March 17, 2016",VF52947010,Docattach
"Thursday, March 17, 2016",VF52958050,Docattach
"Thursday, March 17, 2016",VF52947290,Docattach
"Thursday, March 17, 2016",VF52935840,Docattach
"Thursday, March 17, 2016",VF52907390,Docattach
"Thursday, March 17, 2016",VF52944630,Docattach
"Thursday, March 17, 2016",VF52955020,Docattach
"Thursday, March 17, 2016",VF52944520,Docattach
"Thursday, March 17, 2016",VF52947340,Docattach
"Thursday, March 17, 2016",VF52957660,Docattach
"Thursday, March 17, 2016",VF52856100,Docattach
"Thursday, March 17, 2016",VF52926760,Docattach
"Thursday, March 17, 2016",VF52921860,Docattach
"Thursday, March 17, 2016",VF52945820,Docattach
"Thursday, March 17, 2016",VF52929850,Docattach
"Thursday, March 17, 2016",VF52943980,Docattach
"Thursday, March 17, 2016",VF52938980,Docattach
"Thursday, March 17, 2016",VF52934330,Docattach
"Thursday, March 17, 2016",VF52934320,Docattach
"Friday, March 18, 2016",VF52921950,Docattach
"Friday, March 18, 2016",VF52921960,Docattach
"Friday, March 18, 2016",VF52947340,Docattach
"Friday, March 18, 2016",VF52952000,Docattach
"Friday, March 18, 2016",VF52923950,Docattach
"Friday, March 18, 2016",VF52963400,Docattach
"Friday, March 18, 2016",VF52934030,Docattach
"Friday, March 18, 2016",VF52933580,Docattach
"Friday, March 18, 2016",VF52921860,Docattach
"Friday, March 18, 2016",VF52965330,Docattach
"Friday, March 18, 2016",VF52960830,Docattach
"Friday, March 18, 2016",VF52933580,Docattach
"Friday, March 18, 2016",VF52888040,Docattach
"Friday, March 18, 2016",VF52945470,Docattach
"Friday, March 18, 2016",VF52941460,Docattach
"Friday, March 18, 2016",VF52942820,Docattach
"Friday, March 18, 2016",VF52963400,Docattach
"Friday, March 18, 2016",VF52665930,Docattach
"Tuesday, March 22, 2016",VF52962610,Docattach
"Tuesday, March 22, 2016",VF52957250,Docattach
"Tuesday, March 22, 2016",VF52931800,Docattach
"Tuesday, March 22, 2016",VF52930850,Docattach
"Tuesday, March 22, 2016",VF52937270,Docattach
"Tuesday, March 22, 2016",VF52950680,Docattach
"Tuesday, March 22, 2016",VF52950660,Docattach
"Tuesday, March 22, 2016",VF52877960,Docattach
"Tuesday, March 22, 2016",VF52960300,Docattach
"Tuesday, March 22, 2016",VF52950660,Docattach
"Tuesday, March 22, 2016",VF52913740,Docattach
"Tuesday, March 22, 2016",VF52952000,Docattach
"Tuesday, March 22, 2016",VF52946620,Docattach
"Tuesday, March 22, 2016",VF52950990,Docattach
"Tuesday, March 22, 2016",VF52915230,Docattach
"Tuesday, March 22, 2016",VF52665930,Docattach
"Tuesday, March 22, 2016",VF52944820,Docattach
"Wednesday, March 23, 2016",VF52944820,Docattach
"Wednesday, March 23, 2016",VF52913730,Docattach
"Wednesday, March 23, 2016",VF52957180,Docattach
"Wednesday, March 23, 2016",VF52950760,Docattach
"Wednesday, March 23, 2016",VF52935980,Docattach
"Wednesday, March 23, 2016",VF52921920,Docattach
"Wednesday, March 23, 2016",VF52945470,Docattach
"Wednesday, March 23, 2016",VF52950760,Docattach
"Wednesday, March 23, 2016",VF52929740,Docattach
"Wednesday, March 23, 2016",VF52929940,Docattach
"Wednesday, March 23, 2016",VF52960910,Docattach
"Wednesday, March 23, 2016",VF52929940,Docattach
"Wednesday, March 23, 2016",VF52960920,Docattach
"Thursday, March 24, 2016",VF52950500,Docattach
"Thursday, March 24, 2016",VF52943130,Docattach
"Thursday, March 24, 2016",VF52929940,Docattach
"Thursday, March 24, 2016",VF52950610,Docattach
"Thursday, March 24, 2016",VF52938250,Docattach
"Thursday, March 24, 2016",VF52950630,Docattach
"Thursday, March 24, 2016",VF52952980,Docattach
"Thursday, March 24, 2016",VF52932530,Docattach
"Thursday, March 24, 2016",VF52913730,Docattach
"Thursday, March 24, 2016",VF52931320,Docattach
"Thursday, March 24, 2016",VF52950610,Docattach
"Thursday, March 24, 2016",VF52906790,Docattach
"Thursday, March 24, 2016",VF76046180,Docattach
"Thursday, March 24, 2016",VF52945880,Docattach
"Thursday, March 24, 2016",VF52967110,Docattach
"Thursday, March 24, 2016",VF52933740,Docattach
"Thursday, March 24, 2016",VF52928200,Docattach
"Thursday, March 24, 2016",VF52950610,Docattach
"Thursday, March 24, 2016",VF52963940,Docattach
"Thursday, March 24, 2016",VF52947470,Docattach
"Thursday, March 24, 2016",VF52945240,Docattach
"Thursday, March 24, 2016",VF52948650,Docattach
"Thursday, March 24, 2016",VF52948660,Docattach
"Thursday, March 24, 2016",VF52948650,Docattach
"Thursday, March 24, 2016",VF52948650,Docattach
"Thursday, March 24, 2016",VF52947410,Docattach
"Thursday, March 24, 2016",VF52941850,Docattach
"Thursday, March 24, 2016",VF52947410,Docattach
"Thursday, March 24, 2016",VF52960700,Docattach
"Thursday, March 24, 2016",VF52962520,Docattach
"Thursday, March 24, 2016",VF52665930,Docattach
"Friday, March 25, 2016",VF52929940,Docattach
"Friday, March 25, 2016",VF52943980,Docattach
"Friday, March 25, 2016",VF52915490,Docattach
"Friday, March 25, 2016",VF52943980,Docattach
"Friday, March 25, 2016",VF52932530,Docattach
"Friday, March 25, 2016",VF52948730,Docattach
"Friday, March 25, 2016",VF52925990,Docattach
"Friday, March 25, 2016",VF52962490,Docattach
"Friday, March 25, 2016",VF52948650,Docattach
"Friday, March 25, 2016",VF52948660,Docattach
"Friday, March 25, 2016",VF52943980,Docattach
"Friday, March 25, 2016",VF52945240,Docattach
"Friday, March 25, 2016",VF52944420,Docattach
"Friday, March 25, 2016",VF52957410,Docattach
"Friday, March 25, 2016",VF52948660,Docattach
"Friday, March 25, 2016",VF52913290,Docattach
"Friday, March 25, 2016",VF52931040,Docattach
"Friday, March 25, 2016",VF52949070,Docattach
"Friday, March 25, 2016",VF52913290,Docattach
"Friday, March 25, 2016",VF52944820,Docattach
"Friday, March 25, 2016",VF52929940,Docattach
"Friday, March 25, 2016",VF52960910,Docattach
"Friday, March 25, 2016",VF52960920,Docattach
"Friday, March 25, 2016",VF52947410,Docattach
"Friday, March 25, 2016",VF52942380,Docattach
"Friday, March 25, 2016",VF52950610,Docattach
"Friday, March 25, 2016",VF52950630,Docattach
"Friday, March 25, 2016",VF52913080,Docattach
"Friday, March 25, 2016",VF52950630,Docattach
"Monday, March 28, 2016",VF52950610,Docattach
"Monday, March 28, 2016",VF52944420,Docattach
"Monday, March 28, 2016",VF52948210,Docattach
"Monday, March 28, 2016",VF52941460,Docattach
"Monday, March 28, 2016",VF52938730,Docattach
"Monday, March 28, 2016",VF52947550,Docattach
"Monday, March 28, 2016",VF52947580,Docattach
"Monday, March 28, 2016",VF52906770,Docattach
"Monday, March 28, 2016",VF52942150,Docattach
"Monday, March 28, 2016",VF52942160,Docattach
"Monday, March 28, 2016",VF52938730,Docattach
"Monday, March 28, 2016",VF52950700,Docattach
"Monday, March 28, 2016",VF52950420,Docattach
"Monday, March 28, 2016",VF52950610,Docattach
"Monday, March 28, 2016",VF52913290,Docattach
"Monday, March 28, 2016",VF52929400,Docattach
"Monday, March 28, 2016",VF52957070,Docattach
"Monday, March 28, 2016",VF52954660,Docattach
"Monday, March 28, 2016",VF52957790,Docattach
"Monday, March 28, 2016",VF52948210,Docattach
"Monday, March 28, 2016",VF52960170,Docattach
"Monday, March 28, 2016",VF52948200,Docattach
"Monday, March 28, 2016",VF52947540,Docattach
"Monday, March 28, 2016",VF52935860,Docattach
"Monday, March 28, 2016",VF52938510,Docattach
"Monday, March 28, 2016",VF52938520,Docattach
"Monday, March 28, 2016",VF52935730,Docattach
"Monday, March 28, 2016",VF52935740,Docattach
"Monday, March 28, 2016",VF52928180,Docattach
"Monday, March 28, 2016",VF52959170,Docattach
"Tuesday, March 29, 2016",VF52931550,Docattach
"Tuesday, March 29, 2016",VF52938730,Docattach
"Tuesday, March 29, 2016",VF52947670,Docattach
"Tuesday, March 29, 2016",VF52929940,Docattach
"Tuesday, March 29, 2016",VF52913290,Docattach
"Tuesday, March 29, 2016",VF52943890,Docattach
"Tuesday, March 29, 2016",VF52905770,Docattach
"Tuesday, March 29, 2016",VF52957410,Docattach
"Tuesday, March 29, 2016",VF52960700,Docattach
"Tuesday, March 29, 2016",VF52947630,Docattach
"Tuesday, March 29, 2016",VF52959340,Docattach
"Tuesday, March 29, 2016",VF52919090,Docattach
"Tuesday, March 29, 2016",VF52948200,Docattach
"Tuesday, March 29, 2016",VF52928180,Docattach
"Tuesday, March 29, 2016",VF52931800,Docattach
"Tuesday, March 29, 2016",VF52940400,Docattach
"Tuesday, March 29, 2016",VF52937300,Docattach
"Tuesday, March 29, 2016",VF52952000,Docattach
"Tuesday, March 29, 2016",VF52919090,Docattach
"Tuesday, March 29, 2016",VF52954670,Docattach
"Tuesday, March 29, 2016",VF52960620,Docattach
"Tuesday, March 29, 2016",VF52961630,Docattach
"Tuesday, March 29, 2016",VF52945430,Docattach
"Tuesday, March 29, 2016",VF52961260,Docattach
"Tuesday, March 29, 2016",VF52961270,Docattach
"Tuesday, March 29, 2016",VF52937290,Docattach
"Tuesday, March 29, 2016",VF52944590,Docattach
"Wednesday, March 30, 2016",VF52937300,Docattach
"Wednesday, March 30, 2016",VF52937290,Docattach
"Wednesday, March 30, 2016",VF52915490,Docattach
"Wednesday, March 30, 2016",VF52950700,Docattach
"Wednesday, March 30, 2016",VF52963710,Docattach
"Wednesday, March 30, 2016",VF52963940,Docattach
"Wednesday, March 30, 2016",VF52929940,Docattach
"Wednesday, March 30, 2016",VF52943400,Docattach
"Wednesday, March 30, 2016",VF52943530,Docattach
"Wednesday, March 30, 2016",VF52945430,Docattach
"Wednesday, March 30, 2016",VF52944420,Docattach
"Wednesday, March 30, 2016",VF52955190,Docattach
"Wednesday, March 30, 2016",VF52955200,Docattach
"Wednesday, March 30, 2016",VF76046080,Docattach
"Wednesday, March 30, 2016",VF52944820,Docattach
"Wednesday, March 30, 2016",VF52913290,Docattach
"Wednesday, March 30, 2016",VF52942380,Docattach
"Wednesday, March 30, 2016",VF52950700,Docattach
"Wednesday, March 30, 2016",VF52905770,Docattach
"Wednesday, March 30, 2016",VF52960620,Docattach
"Wednesday, March 30, 2016",VF52947470,Docattach
"Thursday, March 31, 2016",VF52943530,Docattach
"Thursday, March 31, 2016",VF52923920,Docattach
"Thursday, March 31, 2016",VF52963430,Docattach
"Thursday, March 31, 2016",VF52963350,Docattach
"Thursday, March 31, 2016",VF52951630,Docattach
"Thursday, March 31, 2016",VF52928180,Docattach
"Thursday, March 31, 2016",VF52945400,Docattach
"Thursday, March 31, 2016",VF52957370,Docattach
"Thursday, March 31, 2016",VF52944940,Docattach
"Thursday, March 31, 2016",VF52965480,Docattach
"Thursday, March 31, 2016",VF52951720,Docattach
"Thursday, March 31, 2016",VF52938730,Docattach
"Thursday, March 31, 2016",VF52951740,Docattach
"Thursday, March 31, 2016",VF52941490,Docattach
"Thursday, March 31, 2016",VF52951740,Docattach
"Thursday, March 31, 2016",VF52955590,Docattach
"Thursday, March 31, 2016",VF52943260,Docattach
"Thursday, March 31, 2016",VF52955300,Docattach
"Thursday, March 31, 2016",VF52955190,Docattach
"Thursday, March 31, 2016",VF52955200,Docattach
"Friday, April 1, 2016",VF52950630,Docattach
"Friday, April 1, 2016",VF52957180,Docattach
"Friday, April 1, 2016",VF52929940,Docattach
"Friday, April 1, 2016",VF52929940,Docattach
"Friday, April 1, 2016",VF52957180,Docattach
"Friday, April 1, 2016",VF52929900,Docattach
"Friday, April 1, 2016",VF52945980,Docattach
"Friday, April 1, 2016",VF52955880,Docattach
"Friday, April 1, 2016",VF52943260,Docattach
"Friday, April 1, 2016",VF52949530,Docattach
"Friday, April 1, 2016",VF52946360,Docattach
"Friday, April 1, 2016",VF52949530,Docattach
"Friday, April 1, 2016",VF52949530,Docattach
"Friday, April 1, 2016",VF52965480,Docattach
"Friday, April 1, 2016",VF52946360,Docattach
"Friday, April 1, 2016",VF52945400,Docattach
"Friday, April 1, 2016",VF52945240,Docattach
"Friday, April 1, 2016",VF52918960,Docattach
"Monday, April 4, 2016",VF52950630,Docattach
"Monday, April 4, 2016",VF52935230,Docattach
"Monday, April 4, 2016",VF52948790,Docattach
"Monday, April 4, 2016",VF52955590,Docattach
"Monday, April 4, 2016",VF52938130,Docattach
"Monday, April 4, 2016",VF52960610,Docattach
"Monday, April 4, 2016",VF52938130,Docattach
"Monday, April 4, 2016",VF52817310,Docattach
"Monday, April 4, 2016",VF52938130,Docattach
"Monday, April 4, 2016",VF52915770,Docattach
"Monday, April 4, 2016",VF52958480,Docattach
"Monday, April 4, 2016",VF52958830,Docattach
"Monday, April 4, 2016",VF52925580,Docattach
"Monday, April 4, 2016",VF52944530,Docattach
"Monday, April 4, 2016",VF52944530,Docattach
"Monday, April 4, 2016",VF52964960,Docattach
"Monday, April 4, 2016",VF52957180,Docattach
"Monday, April 4, 2016",VF52942210,Docattach
"Monday, April 4, 2016",VF52957670,Docattach
"Monday, April 4, 2016",VF52936830,Docattach
"Monday, April 4, 2016",VF52964030,Docattach
"Monday, April 4, 2016",VF52945150,Docattach
"Monday, April 4, 2016",VF52957560,Docattach
"Monday, April 4, 2016",VF76046180,Docattach
"Monday, April 4, 2016",VF52939820,Docattach
"Monday, April 4, 2016",VF52913680,Docattach
"Tuesday, April 5, 2016",VF52927490,Docattach
"Tuesday, April 5, 2016",VF52921990,Docattach
"Tuesday, April 5, 2016",VF52964960,Docattach
"Tuesday, April 5, 2016",VF52957150,Docattach
"Tuesday, April 5, 2016",VF52963640,Docattach
"Tuesday, April 5, 2016",VF52951740,Docattach
"Tuesday, April 5, 2016",VF52949530,Docattach
"Tuesday, April 5, 2016",VF52946360,Docattach
"Tuesday, April 5, 2016",VF52955590,Docattach
"Tuesday, April 5, 2016",VF52938130,Docattach
"Tuesday, April 5, 2016",VF52938640,Docattach
"Tuesday, April 5, 2016",VF52929960,Docattach
"Tuesday, April 5, 2016",VF52929490,Docattach
"Tuesday, April 5, 2016",VF52948700,Docattach
"Tuesday, April 5, 2016",VF52812370,Docattach
"Tuesday, April 5, 2016",VF52950950,Docattach
"Tuesday, April 5, 2016",VF52955380,Docattach
"Tuesday, April 5, 2016",VF52951720,Docattach
"Tuesday, April 5, 2016",VF52959260,Docattach
"Tuesday, April 5, 2016",VF52961110,Docattach
"Tuesday, April 5, 2016",VF52936830,Docattach
"Tuesday, April 5, 2016",VF52958480,Docattach
"Tuesday, April 5, 2016",VF52955900,Docattach
"Tuesday, April 5, 2016",VF52946240,Docattach
"Tuesday, April 5, 2016",VF52957640,Docattach
"Tuesday, April 5, 2016",VF52955660,Docattach
"Tuesday, April 5, 2016",VP66231000,Docattach
"Wednesday, April 6, 2016",VF52958480,Docattach
"Wednesday, April 6, 2016",VF52905090,Docattach
"Wednesday, April 6, 2016",VF52957180,Docattach
"Wednesday, April 6, 2016",VF52959260,Docattach
"Wednesday, April 6, 2016",VF52951720,Docattach
"Wednesday, April 6, 2016",VF52955660,Docattach
"Wednesday, April 6, 2016",VF52970730,Docattach
"Wednesday, April 6, 2016",VF52909650,Docattach
"Wednesday, April 6, 2016",VF52970730,Docattach
"Wednesday, April 6, 2016",VP66231000,Docattach
"Wednesday, April 6, 2016",VF52957020,Docattach
"Wednesday, April 6, 2016",VF52936830,Docattach
"Wednesday, April 6, 2016",VF52958660,Docattach
"Wednesday, April 6, 2016",VF52878840,Docattach
"Wednesday, April 6, 2016",VF52932300,Docattach
"Wednesday, April 6, 2016",VF52957020,Docattach
"Wednesday, April 6, 2016",VF52948010,Docattach
"Wednesday, April 6, 2016",VF52948260,Docattach
"Wednesday, April 6, 2016",VF52945740,Docattach
"Wednesday, April 6, 2016",VF52902200,Docattach
"Wednesday, April 6, 2016",VF52935300,Docattach
"Wednesday, April 6, 2016",VF52958110,Docattach
"Wednesday, April 6, 2016",VF52960450,Docattach
"Wednesday, April 6, 2016",VF52964030,Docattach
"Thursday, April 7, 2016",VF52878840,Docattach
"Thursday, April 7, 2016",VF52935750,Docattach
"Thursday, April 7, 2016",VF52948950,Docattach
"Thursday, April 7, 2016",VF52948520,Docattach
"Thursday, April 7, 2016",VF52948510,Docattach
"Thursday, April 7, 2016",VF52960390,Docattach
"Thursday, April 7, 2016",VF52948950,Docattach
"Thursday, April 7, 2016",VF52931220,Docattach
"Thursday, April 7, 2016",VF52915670,Docattach
"Thursday, April 7, 2016",VF52965640,Docattach
"Thursday, April 7, 2016",VF52945430,Docattach
"Thursday, April 7, 2016",VF52955090,Docattach
"Thursday, April 7, 2016",VF52931220,Docattach
"Thursday, April 7, 2016",VF52915670,Docattach
"Thursday, April 7, 2016",VF52967060,Docattach
"Thursday, April 7, 2016",VF52938960,Docattach
"Thursday, April 7, 2016",VF52942430,Docattach
"Thursday, April 7, 2016",VF52915670,Docattach
"Thursday, April 7, 2016",VF52955380,Docattach
"Thursday, April 7, 2016",VF52959210,Docattach
"Thursday, April 7, 2016",VF52951080,Docattach
"Friday, April 8, 2016",VF52929940,Docattach
"Friday, April 8, 2016",VF52935750,Docattach
"Friday, April 8, 2016",VF52957940,Docattach
"Friday, April 8, 2016",VF52929050,Docattach
"Friday, April 8, 2016",VF52958510,Docattach
"Friday, April 8, 2016",VF52959400,Docattach
"Friday, April 8, 2016",VF52959410,Docattach
"Friday, April 8, 2016",VF52959390,Docattach
"Friday, April 8, 2016",VF52959380,Docattach
"Friday, April 8, 2016",VF52959410,Docattach
"Friday, April 8, 2016",VF52959400,Docattach
"Friday, April 8, 2016",VF52959390,Docattach
"Friday, April 8, 2016",VF52967060,Docattach
"Friday, April 8, 2016",VF52942430,Docattach
"Friday, April 8, 2016",VF52939580,Docattach
"Friday, April 8, 2016",VF52947840,Docattach
"Friday, April 8, 2016",VF52947840,Docattach
"Friday, April 8, 2016",VF52947560,Docattach
"Friday, April 8, 2016",VF52949620,Docattach
"Friday, April 8, 2016",VF52957720,Docattach
"Friday, April 8, 2016",VF52952100,Docattach
"Friday, April 8, 2016",VF52937220,Docattach
"Friday, April 8, 2016",VF52946270,Docattach
"Friday, April 8, 2016",VF52947650,Docattach
"Friday, April 8, 2016",VF52954830,Docattach
"Friday, April 8, 2016",VF52919850,Docattach
"Friday, April 8, 2016",VF52947650,Docattach
"Friday, April 8, 2016",VF52949630,Docattach
"Monday, April 11, 2016",VF52947830,Docattach
"Monday, April 11, 2016",VF52944520,Docattach
"Monday, April 11, 2016",VF52944590,Docattach
"Monday, April 11, 2016",VF52822600,Docattach
"Monday, April 11, 2016",VF52948800,Docattach
"Monday, April 11, 2016",VF52947490,Docattach
"Monday, April 11, 2016",VF52944590,Docattach
"Monday, April 11, 2016",VF52969920,Docattach
"Monday, April 11, 2016",VF52944590,Docattach
"Monday, April 11, 2016",VF52973380,Docattach
"Monday, April 11, 2016",VF52942520,Docattach
"Monday, April 11, 2016",VF52945470,Docattach
"Monday, April 11, 2016",VF52971410,Docattach
"Monday, April 11, 2016",VF52971390,Docattach
"Monday, April 11, 2016",VF52926270,Docattach
"Monday, April 11, 2016",VF52945600,Docattach
"Monday, April 11, 2016",VF52930950,Docattach
"Monday, April 11, 2016",VF52931220,Docattach
"Monday, April 11, 2016",VF52965100,Docattach
"Monday, April 11, 2016",VF76046350,Docattach
"Monday, April 11, 2016",VF76046350,Docattach
"Monday, April 11, 2016",VF52939580,Docattach
"Monday, April 11, 2016",VF52937010,Docattach
"Monday, April 11, 2016",VF52937910,Docattach
"Monday, April 11, 2016",VF52954930,Docattach
"Monday, April 11, 2016",VF52913730,Docattach
"Tuesday, April 12, 2016",VF52913730,Docattach
"Tuesday, April 12, 2016",VF52961670,Docattach
"Tuesday, April 12, 2016",VF52955570,Docattach
"Tuesday, April 12, 2016",VP66232270,Docattach
"Tuesday, April 12, 2016",VF52943290,Docattach
"Tuesday, April 12, 2016",VF52955800,Docattach
"Tuesday, April 12, 2016",VF52944030,Docattach
"Tuesday, April 12, 2016",VF52955570,Docattach
"Tuesday, April 12, 2016",VF52942230,Docattach
"Tuesday, April 12, 2016",VF52939540,Docattach
"Tuesday, April 12, 2016",VF52960450,Docattach
"Tuesday, April 12, 2016",VF52947840,Docattach
"Tuesday, April 12, 2016",VF52947840,Docattach
"Tuesday, April 12, 2016",VF52948260,Docattach
"Tuesday, April 12, 2016",VF52942720,Docattach
"Tuesday, April 12, 2016",VF52944590,Docattach
"Tuesday, April 12, 2016",VF76046350,Docattach
"Wednesday, April 13, 2016",VF52922200,Docattach
"Wednesday, April 13, 2016",VF52906490,Docattach
"Wednesday, April 13, 2016",VF52947650,Docattach
"Wednesday, April 13, 2016",VF52967110,Docattach
